COUNTRY_CODE,USER_ID,MATCHES_STARTED,MATCHES_COMPLETED,MATCHES_WON,AVG_WIN_RATE,RETENTION_RATE,INSTALL_DATE,PLAY_DATE
BG,afc0b75b49312dabbada1cdeb5dd62c5d9a249a7,5,5,0,0.03278688524590164,0.0,2022-03-08 20:07:00,2022-03-08
BG,d4b3dccbf71946ae604d142792d1371b549a8a8e,23,23,0,0.03278688524590164,0.0,2022-03-08 20:07:00,2022-03-08
BG,e2accec6adb68943c7f88b1af920394ca38b869d,71,66,3,0.03278688524590164,0.0,2022-03-08 20:07:00,2022-03-08
BG,e52dfd77581503e9b1ed4ea0aa82e31879352d9a,32,24,1,0.03278688524590164,0.0,2022-03-08 20:07:00,2022-03-08
BH,8e19c014777256ee76b19561dd754b11a669dd11,22,22,0,0.2731239092495637,0.0,2021-12-13 19:17:00,2021-12-13
BH,9a3082ac49019e10d4f0a4fb81c93ade8bce3894,1197,1124,313,0.2731239092495637,0.0,2021-12-13 19:17:00,2021-12-13
BM,1461baf1566f37eb471b1077629c2670f4b9fd0e,13,11,2,0.18181818181818182,0.0,2022-06-01 18:43:00,2022-06-01
BN,7d9588dbd0cfad447394580427d32fecc67e77d2,15,15,0,0.0,0.0,2023-01-09 00:00:00,2023-01-09
BO,76c4d65da76b744743cc89c98341da1266b4d711,73,66,0,0.041474654377880185,0.0,2021-10-24 16:53:00,2021-06-11
BO,b6593ac4aaf0897cbde53dccf1d367a12fa264b1,101,100,1,0.041474654377880185,0.0,2021-10-24 16:53:00,2021-06-11
BO,c43b86be3379f3742fae2bb44c6a4d8558998d4a,260,243,16,0.041474654377880185,0.0,2021-10-24 16:53:00,2021-06-11
BO,dbb1d40f9930cdb6e1b0b930d18e67501b1cc6de,11,9,0,0.041474654377880185,0.0,2021-10-24 16:53:00,2021-06-11
BO,df8b58362d33f9ea3922b10b7d23e7fa19a281f6,16,16,1,0.041474654377880185,0.0,2021-10-24 16:53:00,2021-06-11
BR,03c3c01ae9bd7fb0b2626818edf0c09131910aa2,129,122,3,0.029352021125330082,0.010810810810810811,2021-01-04 09:42:00,2021-01-02
BR,059ff5e592d5bbae2a795f8b37eac13585b2a4a3,415,409,7,0.029352021125330082,0.010810810810810811,2021-01-04 09:42:00,2021-01-02
BR,05e09f4a287d8ad40f53332e09855cb0b837e069,126,123,9,0.029352021125330082,0.010810810810810811,2021-01-04 09:42:00,2021-01-02
BR,091a9f8b9102f584476443fc3f1eb037d021d677,3,3,0,0.029352021125330082,0.010810810810810811,2021-01-04 09:42:00,2021-01-02
BR,0c157b34fe1b3f3d69e803dd2cefa2b892b235ce,4,4,0,0.029352021125330082,0.010810810810810811,2021-01-04 09:42:00,2021-01-02
BR,0db74d9b672e0d2079070379b75d54016a692530,4,3,0,0.029352021125330082,0.010810810810810811,2021-01-04 09:42:00,2021-01-02
BR,0e78bbc421802f7cb35703e9e2bb5ccf15be1002,1,1,0,0.029352021125330082,0.010810810810810811,2021-01-04 09:42:00,2021-01-02
BR,0e9f23062af005f90df19c0077d4cffb5cada2d3,17,17,1,0.029352021125330082,0.010810810810810811,2021-01-04 09:42:00,2021-01-02
